City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
1093,Timizart,36.8,4.27,69.78,84,3,7.56,DZ,2020-08-23 23:43:10,clear sky
1094,Challakere,14.32,76.65,72.59,85,83,11.77,IN,2020-08-23 23:43:10,broken clouds
1095,Waingapu,-9.66,120.26,79.77,67,25,5.7,ID,2020-08-23 23:43:11,scattered clouds
1096,Bani Walid,31.76,13.99,71.4,92,0,5.84,LY,2020-08-23 23:43:11,clear sky
1097,Lukulu,-14.37,23.24,59.0,40,0,5.57,ZM,2020-08-23 23:43:11,clear sky
1098,Banjar,-8.19,114.97,77.0,100,20,8.05,ID,2020-08-23 23:43:11,few clouds
1099,Batagay,67.63,134.63,42.58,71,49,5.46,RU,2020-08-23 23:43:11,scattered clouds
1100,Tsiroanomandidy,-18.77,46.03,58.05,69,12,3.58,MG,2020-08-23 23:43:12,few clouds
1101,Fergus Falls,46.28,-96.08,84.99,78,1,4.7,US,2020-08-23 23:41:35,clear sky
1102,Selty,57.31,52.13,54.88,96,74,3.71,RU,2020-08-23 23:43:12,broken clouds
1103,Ayorou,14.73,0.92,88.39,50,99,16.24,NE,2020-08-23 23:43:12,overcast clouds
1104,Miri,4.41,114.01,75.2,94,20,4.7,MY,2020-08-23 23:43:12,few clouds
1105,Nara,34.69,135.8,86.0,79,40,3.36,JP,2020-08-23 23:43:13,scattered clouds
1106,Tabas,33.6,56.92,86.0,19,0,4.7,IR,2020-08-23 23:43:13,clear sky
1107,Yaan,7.38,8.57,72.12,94,100,4.7,NG,2020-08-23 23:43:13,overcast clouds
1108,Tamara,14.15,-87.33,67.41,96,100,3.02,HN,2020-08-23 23:43:13,moderate rain
1109,Swan Hill,-35.34,143.55,47.8,64,0,8.12,AU,2020-08-23 23:43:13,clear sky
1110,Brighton,50.83,-0.14,62.01,81,100,1.99,GB,2020-08-23 23:42:48,overcast clouds
1111,Labytnangi,66.66,66.42,48.18,88,67,1.97,RU,2020-08-23 23:43:14,broken clouds
1112,Sibu,2.3,111.82,73.4,100,40,2.24,MY,2020-08-23 23:43:14,scattered clouds
1113,Celendin,-6.87,-78.15,56.93,78,9,4.97,PE,2020-08-23 23:43:14,clear sky
1114,Mamallapuram,12.63,80.17,78.8,83,75,13.87,IN,2020-08-23 23:43:14,broken clouds
1115,Mpika,-11.83,31.45,58.86,70,49,8.79,ZM,2020-08-23 23:42:54,scattered clouds
1116,Manggar,-2.88,108.27,81.79,77,100,12.86,ID,2020-08-23 23:43:15,overcast clouds
1117,Puerto Madero,14.72,-92.42,82.4,83,75,4.7,MX,2020-08-23 23:43:15,broken clouds
1118,Srandakan,-7.94,110.25,76.82,80,11,7.52,ID,2020-08-23 23:43:15,few clouds
1119,Eskisehir,39.78,30.52,62.6,82,0,6.93,TR,2020-08-23 23:42:31,clear sky
1120,Kyakhta,50.35,106.45,55.06,80,88,6.4,RU,2020-08-23 23:43:16,overcast clouds
1121,Solnechnyy,50.72,136.63,63.05,78,100,3.13,RU,2020-08-23 23:43:16,overcast clouds
1122,Denpasar,-8.65,115.22,77.0,100,20,8.05,ID,2020-08-23 23:38:47,few clouds
1123,Ena,35.45,137.41,86.0,92,24,3.0,JP,2020-08-23 23:43:16,few clouds
1124,Putina,-15.47,-69.43,44.87,76,14,15.08,PE,2020-08-23 23:43:17,few clouds
1125,Kasempa,-13.46,25.83,55.09,67,0,5.32,ZM,2020-08-23 23:43:17,clear sky
1126,Carutapera,-1.2,-46.02,76.24,91,41,6.85,BR,2020-08-23 23:43:17,scattered clouds
1127,Mossendjo,-2.95,12.73,69.3,90,99,3.06,CG,2020-08-23 23:43:17,overcast clouds
1128,Novikovo,51.15,37.89,59.63,67,53,2.55,RU,2020-08-23 23:43:18,broken clouds
1129,Ossora,59.24,163.07,54.07,57,77,3.83,RU,2020-08-23 23:43:18,broken clouds
1130,Balkhash,46.84,74.98,71.02,46,85,7.38,KZ,2020-08-23 23:43:18,overcast clouds
1131,Anloga,5.79,0.9,73.63,90,59,9.26,GH,2020-08-23 23:43:18,broken clouds
1132,Ponazyrevo,58.36,46.31,55.49,85,97,4.81,RU,2020-08-23 23:43:19,overcast clouds
1133,Paralimni,35.04,33.98,78.8,47,0,6.93,CY,2020-08-23 23:43:19,clear sky
1134,Lopatino,52.62,45.81,53.28,79,0,2.95,RU,2020-08-23 23:43:19,clear sky
1135,Bonthe,7.53,-12.51,76.17,91,100,9.91,SL,2020-08-23 23:43:19,moderate rain
1136,Sosnogorsk,63.6,53.88,52.77,91,68,4.59,RU,2020-08-23 23:43:19,broken clouds
1137,Kralendijk,12.15,-68.27,84.2,79,32,13.87,BQ,2020-08-23 23:43:20,scattered clouds
1138,Tigil,57.8,158.67,52.54,60,47,8.34,RU,2020-08-23 23:43:20,scattered clouds
1139,Westport,41.14,-73.36,79.0,82,43,8.28,US,2020-08-23 23:34:48,scattered clouds
1140,Mogadishu,2.04,45.34,75.45,81,76,11.95,SO,2020-08-23 23:43:20,broken clouds
1141,Minas,-34.38,-55.24,57.2,76,0,11.41,UY,2020-08-23 23:43:19,clear sky
1142,Ca Mau,9.18,105.15,80.83,82,54,2.77,VN,2020-08-23 23:39:02,broken clouds
1143,Severnyy,50.68,36.55,60.8,67,19,4.47,RU,2020-08-23 23:43:21,few clouds
1144,New Norfolk,-42.78,147.06,50.0,80,9,1.01,AU,2020-08-23 23:43:21,clear sky
1145,Antofagasta,-23.65,-70.4,57.2,76,75,8.05,CL,2020-08-23 23:43:21,broken clouds
1146,Kuningan,-6.98,108.48,71.13,88,82,5.68,ID,2020-08-23 23:43:21,broken clouds
1147,Kusu,33.28,131.15,80.6,78,20,2.24,JP,2020-08-23 23:43:22,few clouds
1148,Port Keats,-14.25,129.55,78.04,28,0,9.22,AU,2020-08-23 23:43:22,clear sky
1149,Lethem,3.38,-59.8,77.27,83,76,4.18,GY,2020-08-23 23:43:22,light rain
1150,Kristiansund,63.11,7.73,46.4,81,92,18.34,NO,2020-08-23 23:43:22,light rain
1151,Illapel,-31.63,-71.17,51.19,75,37,2.44,CL,2020-08-23 23:43:22,scattered clouds
1152,Knysna,-34.04,23.05,55.4,100,100,3.36,ZA,2020-08-23 23:43:23,light rain
1153,Barbosa Ferraz,-24.03,-52.01,56.59,81,0,5.82,BR,2020-08-23 23:43:23,clear sky
1154,Kermanshah,34.31,47.06,68.0,32,0,6.93,IR,2020-08-23 23:43:23,clear sky
1155,Nantucket,41.28,-70.1,71.6,94,20,5.82,US,2020-08-23 23:42:32,few clouds
1156,Tilichiki,60.47,166.1,53.71,61,64,11.1,RU,2020-08-23 23:43:23,broken clouds
1157,Tokonou,9.65,-9.78,69.21,98,96,8.01,GN,2020-08-23 23:43:24,overcast clouds
1158,Macomb,40.46,-90.67,91.99,62,1,4.23,US,2020-08-23 23:41:06,clear sky
1159,Cassilandia,-19.11,-51.73,68.95,53,1,4.23,BR,2020-08-23 23:43:24,clear sky
1160,Kozyatyn,49.71,28.83,64.24,58,82,6.38,UA,2020-08-23 23:43:24,broken clouds
1161,Mattru,7.62,-11.83,73.58,97,100,5.19,SL,2020-08-23 23:43:25,moderate rain
1162,Morlaix,48.58,-4.0,60.01,93,90,8.05,FR,2020-08-23 23:43:25,overcast clouds
1163,Calama,-22.47,-68.93,59.0,33,75,9.17,CL,2020-08-23 23:43:25,broken clouds
1164,Igarape,-20.07,-44.3,60.8,67,75,5.28,BR,2020-08-23 23:43:25,broken clouds
1165,Mecca,21.43,39.83,89.35,28,0,4.85,SA,2020-08-23 23:43:25,clear sky
1166,Chastyye,57.29,54.97,53.11,92,7,3.31,RU,2020-08-23 23:43:26,clear sky
1167,Bar Harbor,44.39,-68.2,68.0,93,90,6.93,US,2020-08-23 23:43:26,overcast clouds
1168,Elesbao Veloso,-6.2,-42.14,79.23,31,33,4.88,BR,2020-08-23 23:43:26,scattered clouds
1169,Rantepao,-2.97,119.9,73.42,67,25,1.63,ID,2020-08-23 23:40:47,scattered clouds
1170,Quchan,37.11,58.51,61.23,61,0,13.35,IR,2020-08-23 23:43:26,clear sky
1171,Guerrero,17.67,-100.0,74.25,80,100,0.92,MX,2020-08-23 23:43:26,light rain
1172,Makarov,48.63,142.8,59.79,91,100,7.09,RU,2020-08-23 23:43:27,overcast clouds
1173,Soe,-9.86,124.28,72.1,49,0,8.68,ID,2020-08-23 23:43:27,clear sky
1174,Luorong,24.41,109.61,80.64,83,0,4.59,CN,2020-08-23 23:43:27,clear sky
1175,Hurup,56.75,8.42,55.99,84,98,19.44,DK,2020-08-23 23:43:27,overcast clouds
1176,Povazska Bystrica,49.12,18.42,59.0,93,93,1.12,SK,2020-08-23 23:43:28,overcast clouds
1177,Shizunai,42.33,142.37,73.71,64,0,5.86,JP,2020-08-23 23:38:53,clear sky
1178,Grand Bank,47.1,-55.77,62.01,100,12,11.43,CA,2020-08-23 23:43:28,few clouds
1179,Beyneu,45.32,55.2,66.81,54,100,11.41,KZ,2020-08-23 23:43:28,overcast clouds
1180,Hojo,33.98,132.78,84.99,83,20,4.7,JP,2020-08-23 23:43:28,few clouds
1181,Gornyy,55.12,83.91,49.64,96,1,6.24,RU,2020-08-23 23:43:29,clear sky
1182,Tortoli,39.93,9.66,78.8,15,5,20.8,IT,2020-08-23 23:43:29,clear sky
1183,Kasama,-10.21,31.18,53.85,84,32,3.18,ZM,2020-08-23 23:43:29,scattered clouds
1184,Gaogou,34.02,119.19,79.86,85,8,10.18,CN,2020-08-23 23:43:29,clear sky
1185,Brigantine,39.41,-74.36,78.8,88,75,3.36,US,2020-08-23 23:43:29,broken clouds
1186,Vilcun,-38.65,-72.23,53.6,76,40,11.41,CL,2020-08-23 23:43:30,scattered clouds
1187,Pedernales,18.04,-71.74,82.38,72,100,5.91,DO,2020-08-23 23:43:30,overcast clouds
1188,Shache,38.42,77.24,64.87,28,0,2.51,CN,2020-08-23 23:43:30,clear sky
1189,Baherden,38.44,57.43,75.13,36,0,15.97,TM,2020-08-23 23:43:30,clear sky
1190,Yinchuan,38.47,106.27,68.94,51,0,7.94,CN,2020-08-23 23:39:06,clear sky
1191,Ingham,42.6,-84.38,82.4,51,1,6.38,US,2020-08-23 23:43:31,clear sky
1192,Bambanglipuro,-7.95,110.28,76.73,80,15,7.81,ID,2020-08-23 23:43:00,few clouds
1193,Pryazha,61.69,33.62,60.8,93,90,6.71,RU,2020-08-23 23:43:31,overcast clouds
1194,Manyana,-23.4,21.72,56.79,44,0,7.74,BW,2020-08-23 23:43:31,clear sky
1195,Klyuchi,52.27,79.17,56.53,76,89,1.43,RU,2020-08-23 23:43:31,overcast clouds
1196,Requena,39.49,-1.1,73.0,82,58,3.0,ES,2020-08-23 23:43:32,broken clouds
1197,Panguiranan,12.07,123.32,84.79,72,70,6.08,PH,2020-08-23 23:43:32,broken clouds
1198,Kushiro,42.98,144.37,66.2,100,75,3.36,JP,2020-08-23 23:43:32,fog
1199,Mongo,12.18,18.69,72.73,90,100,4.07,TD,2020-08-23 23:43:32,overcast clouds
1200,Shalazhi,43.1,45.36,59.0,87,69,2.24,RU,2020-08-23 23:43:33,broken clouds
1201,Callaway,30.15,-85.57,78.01,94,75,4.7,US,2020-08-23 23:43:33,moderate rain
1202,Madaripur,23.18,90.21,78.49,95,4,6.11,BD,2020-08-23 23:43:33,clear sky
1203,Kobelyaky,49.15,34.2,62.28,51,0,4.99,UA,2020-08-23 23:43:33,clear sky
1204,Sarreguemines,49.08,7.33,55.4,76,19,1.12,FR,2020-08-23 23:43:33,few clouds
1205,Kiama,-34.68,150.87,55.99,54,0,13.0,AU,2020-08-23 23:43:34,clear sky
1206,Camden,39.78,-74.97,78.01,80,11,6.51,US,2020-08-23 23:43:34,light rain
1207,Aneho,6.23,1.6,73.22,90,75,8.88,TG,2020-08-23 23:43:34,broken clouds
1208,Gelemso,8.82,40.52,59.67,84,17,9.4,ET,2020-08-23 23:43:34,few clouds
1209,Custoias,41.11,-7.32,66.99,8,0,3.0,PT,2020-08-23 23:43:35,clear sky
1210,Shitanjing,39.23,106.34,69.08,43,0,9.86,CN,2020-08-23 23:43:35,clear sky
1211,Ladenburg,49.48,8.61,64.99,72,9,4.61,DE,2020-08-23 23:43:35,clear sky
1212,Gizo,-8.1,156.84,81.68,76,100,8.57,SB,2020-08-23 23:43:35,overcast clouds
1213,Sainte-Anne-Des-Monts,49.12,-66.49,55.54,82,70,4.23,CA,2020-08-23 23:43:35,broken clouds
1214,Boden,65.83,21.69,51.8,81,2,5.82,SE,2020-08-23 23:43:36,clear sky
1215,Ondangwa,-17.92,15.95,66.2,34,0,4.7,NA,2020-08-23 23:43:36,clear sky
1216,Vanavara,60.34,102.28,52.99,78,100,4.85,RU,2020-08-23 23:43:36,overcast clouds
1217,Orikhove,45.13,33.63,63.88,55,0,8.93,UA,2020-08-23 23:43:36,clear sky
1218,Ouahigouya,13.58,-2.42,79.5,73,43,8.86,BF,2020-08-23 23:43:37,light rain
1219,Horsham,51.06,-0.33,59.0,77,96,8.05,GB,2020-08-23 23:43:33,overcast clouds
1220,Ejido,8.55,-71.24,69.15,65,71,4.68,VE,2020-08-23 23:43:37,light rain
1221,Matara,5.95,80.54,77.13,88,45,4.14,LK,2020-08-23 23:43:37,scattered clouds
1222,Seymchan,62.88,152.43,43.47,61,99,11.79,RU,2020-08-23 23:43:37,overcast clouds
1223,Aktau,43.65,51.2,66.2,72,74,8.95,KZ,2020-08-23 23:43:38,broken clouds
1224,Balotra,25.83,72.23,82.44,79,100,11.59,IN,2020-08-23 23:43:38,overcast clouds
1225,Umea,63.83,20.26,46.4,100,100,3.36,SE,2020-08-23 23:43:38,overcast clouds
1226,Novoshakhtinsk,47.76,39.93,57.2,47,0,2.24,RU,2020-08-23 23:43:39,clear sky
1227,Zemio,5.03,25.14,67.41,97,100,0.76,CF,2020-08-23 23:43:39,overcast clouds
1228,Jining,35.41,116.58,79.38,90,99,12.01,CN,2020-08-23 23:43:39,overcast clouds
1229,San Juan De Colon,8.03,-72.26,86.0,45,40,18.34,VE,2020-08-23 23:43:39,scattered clouds
1230,Ikskile,56.83,24.5,59.0,87,3,8.05,LV,2020-08-23 23:43:39,clear sky
1231,Pacasmayo,-7.4,-79.57,62.06,81,1,10.98,PE,2020-08-23 23:43:40,clear sky
1232,Esmeraldas,-19.76,-44.31,60.8,77,75,8.05,BR,2020-08-23 23:43:40,broken clouds
1233,Yuli,9.7,10.27,71.78,92,100,2.66,NG,2020-08-23 23:43:40,overcast clouds
1234,Miyako,39.64,141.95,76.95,80,94,3.87,JP,2020-08-23 23:43:40,overcast clouds
1235,Andijon,40.78,72.34,75.0,97,0,5.99,UZ,2020-08-23 23:43:40,clear sky
1236,Zhongshan,21.32,110.58,82.89,79,6,5.41,CN,2020-08-23 23:43:41,clear sky
1237,Malabo,3.75,8.78,75.6,83,100,9.37,GQ,2020-08-23 23:43:17,light rain
1238,Saiha,22.48,92.97,71.08,93,99,1.92,IN,2020-08-23 23:43:41,overcast clouds
1239,Carolina,18.38,-65.96,84.2,83,40,12.75,PR,2020-08-23 23:41:47,shower rain
1240,Middelburg,-25.78,29.46,47.84,53,0,1.72,ZA,2020-08-23 23:43:42,clear sky
1241,Grafing,48.05,11.97,60.01,74,27,3.38,DE,2020-08-23 23:43:42,scattered clouds
1242,Talca,-35.43,-71.67,55.4,54,90,3.36,CL,2020-08-23 23:43:42,overcast clouds
1243,Xiongyue,40.18,122.12,75.6,89,100,13.11,CN,2020-08-23 23:43:42,light rain
1244,Sisimiut,66.94,-53.67,44.85,85,5,3.4,GL,2020-08-23 23:42:10,clear sky
1245,Totness,5.88,-56.32,79.09,87,56,9.37,SR,2020-08-23 23:43:43,broken clouds
1246,Marabba,12.35,32.18,76.19,83,92,12.57,SD,2020-08-23 23:43:43,overcast clouds
1247,Zaraza,9.35,-65.32,75.15,91,73,1.01,VE,2020-08-23 23:43:43,broken clouds
1248,Torbat-E Jam,35.24,60.62,69.64,51,0,11.41,IR,2020-08-23 23:43:43,clear sky
1249,Chaihe,44.77,129.7,67.53,88,100,2.55,CN,2020-08-23 23:43:44,overcast clouds
1250,Pozo Colorado,-23.49,-58.8,61.23,76,56,5.37,PY,2020-08-23 23:43:44,broken clouds
1251,Teyateyaneng,-29.15,27.75,41.83,56,0,2.13,LS,2020-08-23 23:43:44,clear sky
1252,Tatarsk,55.22,75.98,49.78,94,32,6.02,RU,2020-08-23 23:43:44,scattered clouds
1253,Chunskiy,56.08,99.63,55.06,81,41,1.92,RU,2020-08-23 23:43:44,scattered clouds
1254,Segou,13.43,-6.22,78.87,70,17,6.51,ML,2020-08-23 23:43:45,few clouds
1255,Rayong,12.83,101.43,82.0,90,94,3.11,TH,2020-08-23 23:43:45,overcast clouds
1256,Dahuk,36.87,42.99,73.22,34,0,4.25,IQ,2020-08-23 23:43:45,clear sky
1257,Schruns,47.07,9.95,64.99,65,57,1.14,AT,2020-08-23 23:43:45,broken clouds
1258,Boyolangu,-8.12,111.89,74.93,83,69,4.88,ID,2020-08-23 23:43:45,broken clouds
1259,Gubkinskiy,64.43,76.5,53.47,85,75,6.35,RU,2020-08-23 23:43:46,broken clouds
1260,Zhob,31.34,69.45,78.85,60,1,2.82,PK,2020-08-23 23:39:17,clear sky
1261,Vilhena,-12.74,-60.15,77.0,53,24,4.7,BR,2020-08-23 23:43:46,few clouds
1262,Zaysan,47.47,84.87,62.87,37,89,3.49,KZ,2020-08-23 23:43:46,overcast clouds
1263,Baoro,5.67,15.97,66.45,96,100,2.82,CF,2020-08-23 23:43:47,light rain
1264,Srivardhan,18.03,73.02,80.26,85,100,10.27,IN,2020-08-23 23:43:47,light rain
1265,Raymondville,26.48,-97.78,89.6,49,1,11.41,US,2020-08-23 23:43:47,clear sky
1266,Baghdad,33.34,44.4,77.0,36,0,2.24,IQ,2020-08-23 23:42:31,clear sky
1267,Nova Odesa,47.31,31.79,66.02,59,0,5.37,UA,2020-08-23 23:43:47,clear sky
1268,Guangshui,31.62,114.0,82.18,80,22,4.85,CN,2020-08-23 23:43:48,few clouds
1269,Le Port,-20.94,55.29,66.2,59,1,10.29,RE,2020-08-23 23:43:48,clear sky
1270,Venice,27.1,-82.45,89.01,74,1,5.82,US,2020-08-23 23:42:58,clear sky
1271,Carnaiba,-8.7,-37.67,69.69,77,70,14.14,BR,2020-08-23 23:43:48,broken clouds
1272,Qorveh,35.17,47.8,49.48,64,0,1.77,IR,2020-08-23 23:43:49,clear sky
1273,Sao Jose Do Egito,-7.48,-37.27,69.67,73,100,11.86,BR,2020-08-23 23:38:56,overcast clouds
1274,Maarianhamina,60.1,19.93,62.6,72,30,5.82,AX,2020-08-23 23:43:49,scattered clouds
1275,Prichard,30.74,-88.08,80.6,83,75,10.29,US,2020-08-23 23:43:49,shower rain
1276,Plouzane,48.38,-4.62,59.0,93,90,8.05,FR,2020-08-23 23:43:50,overcast clouds
1277,Rio Grande,-32.03,-52.1,57.99,88,0,1.99,BR,2020-08-23 23:42:24,clear sky
1278,Loukhi,66.08,33.04,54.1,94,15,8.57,RU,2020-08-23 23:43:50,few clouds
1279,San Vicente,-26.62,-54.13,51.46,96,0,2.84,AR,2020-08-23 23:43:50,clear sky
1280,Najran,17.49,44.13,84.2,21,100,3.47,SA,2020-08-23 23:43:50,overcast clouds
1281,North Myrtle Beach,33.82,-78.68,80.6,78,1,3.36,US,2020-08-23 23:41:09,clear sky
1282,Bera,24.08,89.62,79.68,89,60,5.91,BD,2020-08-23 23:43:51,broken clouds
1283,Elizabeth City,36.29,-76.25,81.0,86,97,1.01,US,2020-08-23 23:41:33,overcast clouds
1284,Beterou,9.2,2.26,71.58,94,78,3.22,BJ,2020-08-23 23:43:51,broken clouds
1285,Nhulunbuy,-12.23,136.77,80.6,57,90,16.11,AU,2020-08-23 23:42:52,overcast clouds
1286,Notre-Dame-Du-Lac,47.61,-68.8,71.6,43,1,8.05,CA,2020-08-23 23:43:52,clear sky
1287,Barao De Melgaco,-16.19,-55.97,82.4,37,2,2.24,BR,2020-08-23 23:43:52,clear sky
1288,Dormidontovka,47.77,134.91,69.98,77,98,5.48,RU,2020-08-23 23:43:52,overcast clouds
1289,Barranca,-10.75,-77.77,59.5,86,12,7.76,PE,2020-08-23 23:41:35,few clouds
1290,Evensk,61.95,159.23,51.33,48,97,6.26,RU,2020-08-23 23:43:53,overcast clouds
1291,Tupancireta,-29.08,-53.84,52.12,90,0,10.36,BR,2020-08-23 23:43:53,clear sky
1292,Luna,10.97,123.23,83.44,72,19,3.69,PH,2020-08-23 23:43:53,few clouds
1293,Tres Arroyos,-38.37,-60.28,50.97,67,12,12.68,AR,2020-08-23 23:43:53,few clouds
1294,Sakaiminato,35.55,133.23,78.8,88,40,4.7,JP,2020-08-23 23:43:53,scattered clouds
1295,Terebovlya,49.3,25.71,68.0,74,96,7.0,UA,2020-08-23 23:43:54,overcast clouds
1296,Presidente Medici,-11.18,-61.9,79.16,37,1,1.99,BR,2020-08-23 23:43:54,clear sky
1297,Yangjiang,21.85,111.97,81.28,85,20,3.94,CN,2020-08-23 23:43:54,few clouds
1298,Rosita,13.93,-84.4,80.98,78,29,2.73,NI,2020-08-23 23:43:54,scattered clouds
1299,Lydenburg,-25.1,30.46,53.01,44,0,1.99,ZA,2020-08-23 23:43:54,clear sky
1300,Forio,40.73,13.86,79.0,85,13,8.01,IT,2020-08-23 23:43:55,few clouds
1301,Viransehir,37.24,39.76,75.38,20,0,13.6,TR,2020-08-23 23:43:55,clear sky
1302,Lichinga,-13.31,35.24,59.0,82,75,9.17,MZ,2020-08-23 23:43:55,broken clouds
1303,Tongliao,43.61,122.27,67.77,93,100,6.76,CN,2020-08-23 23:43:56,light rain
1304,Malangwa,26.86,85.56,81.46,72,14,2.66,NP,2020-08-23 23:43:56,few clouds
1305,Vicosa,-20.75,-42.88,54.34,86,62,4.7,BR,2020-08-23 23:39:57,broken clouds
1306,Dubai,25.26,55.3,91.99,66,49,10.29,AE,2020-08-23 23:43:14,scattered clouds
1307,Novopokrovka,49.84,36.55,57.2,82,77,4.47,UA,2020-08-23 23:43:57,broken clouds
1308,Talaya,61.38,152.75,39.85,69,97,11.65,RU,2020-08-23 23:43:57,overcast clouds
1309,Asyut,27.18,31.18,80.6,44,0,9.17,EG,2020-08-23 23:43:57,clear sky
1310,Sinjar,36.32,41.88,78.44,25,0,6.89,IQ,2020-08-23 23:43:57,clear sky
1311,Marquette,46.53,-87.63,73.0,90,32,3.27,US,2020-08-23 23:43:58,scattered clouds
1312,Svetlaya,46.54,138.33,67.68,71,88,6.82,RU,2020-08-23 23:43:58,overcast clouds
1313,Aras,42.56,-2.36,62.6,72,33,5.82,ES,2020-08-23 23:43:58,scattered clouds
1314,San Carlos Del Zulia,9.0,-71.91,80.04,79,37,5.19,VE,2020-08-23 23:43:58,scattered clouds
1315,Ismailia,30.6,32.27,73.08,80,0,5.48,EG,2020-08-23 23:43:58,clear sky
1316,Lakatoro,-16.1,167.42,82.4,83,75,9.17,VU,2020-08-23 23:43:58,broken clouds
1317,Babol,36.55,52.68,68.85,83,100,3.6,IR,2020-08-23 23:43:59,light rain
1318,Aizkraukle,56.6,25.26,55.99,94,34,1.01,LV,2020-08-23 23:43:59,scattered clouds
1319,Chabahar,25.29,60.64,81.21,82,92,3.09,IR,2020-08-23 23:43:59,overcast clouds
1320,Carroll,39.55,-77.02,80.6,74,40,11.41,US,2020-08-23 23:43:59,scattered clouds
1321,Sabzevar,36.21,57.68,69.08,55,0,6.78,IR,2020-08-23 23:44:00,clear sky
1322,Phaltan,17.98,74.43,73.4,84,100,8.57,IN,2020-08-23 23:44:00,overcast clouds
1323,Alexandria,31.22,29.96,78.8,78,0,3.36,EG,2020-08-23 23:44:00,clear sky
1324,Tirana,41.33,19.82,71.6,78,20,2.24,AL,2020-08-23 23:44:00,few clouds
1325,Gulmarg,34.05,74.39,55.22,91,43,2.24,IN,2020-08-23 23:44:00,scattered clouds
1326,Kamaishi,39.27,141.88,78.8,78,75,4.7,JP,2020-08-23 23:44:01,broken clouds
1327,Mandali,33.75,45.55,77.54,26,0,2.64,IQ,2020-08-23 23:44:01,clear sky
1328,Jumla,29.27,82.18,60.51,71,97,1.28,NP,2020-08-23 23:44:01,overcast clouds
1329,Yokadouma,3.52,15.05,68.31,96,100,3.42,CM,2020-08-23 23:44:01,light rain
1330,Rokytne,51.28,27.21,62.22,97,100,3.76,UA,2020-08-23 23:44:01,overcast clouds
1331,Batticaloa,7.71,81.69,78.84,78,14,3.22,LK,2020-08-23 23:44:02,few clouds
1332,Roma,43.21,-75.46,80.6,57,1,6.93,US,2020-08-23 23:44:02,clear sky
1333,Riyadh,24.69,46.72,93.2,15,32,6.93,SA,2020-08-23 23:39:38,scattered clouds
1334,Toamasina,-18.17,49.38,65.17,89,79,7.58,MG,2020-08-23 23:44:02,broken clouds
1335,Mizdah,31.45,12.98,68.25,69,0,1.74,LY,2020-08-23 23:44:03,clear sky
1336,Acucena,-19.07,-42.55,56.52,88,92,1.45,BR,2020-08-23 23:44:03,overcast clouds
1337,Bosaso,11.28,49.18,89.56,43,52,21.63,SO,2020-08-23 23:44:03,broken clouds
1338,Charters Towers,-20.1,146.27,66.38,26,20,7.0,AU,2020-08-23 23:44:03,few clouds
1339,Robertsganj,24.7,83.07,76.87,86,61,4.23,IN,2020-08-23 23:44:03,broken clouds
1340,Shenzhen,22.55,114.07,87.01,79,33,4.47,CN,2020-08-23 23:40:41,scattered clouds
1341,Conway,35.09,-92.44,93.99,34,1,5.82,US,2020-08-23 23:44:04,haze
1342,Synya,65.37,58.04,43.47,84,10,3.94,RU,2020-08-23 23:44:04,clear sky
1343,Moyale,3.52,39.06,66.94,78,94,16.49,KE,2020-08-23 23:44:04,light rain
1344,Kalabo,-14.97,22.68,57.96,40,0,4.21,ZM,2020-08-23 23:44:04,clear sky
1345,Tombouctou,20.0,-3.0,95.65,33,34,13.8,ML,2020-08-23 23:44:05,scattered clouds
1346,Garmsar,35.22,52.34,68.72,53,0,4.27,IR,2020-08-23 23:44:05,clear sky
1347,Deskati,39.92,21.8,73.4,60,0,5.82,GR,2020-08-23 23:44:05,clear sky
1348,Duki,30.15,68.57,82.11,54,0,3.53,PK,2020-08-23 23:44:05,clear sky
1349,Mizan Teferi,6.98,35.58,63.27,85,100,1.41,ET,2020-08-23 23:44:06,overcast clouds
1350,Sistranda,63.73,8.83,48.2,87,75,16.11,NO,2020-08-23 23:44:06,light intensity shower rain
1351,Lazarev,52.23,141.51,57.18,80,99,4.0,RU,2020-08-23 23:44:06,overcast clouds
1352,Alyangula,-13.85,136.42,77.0,57,0,8.05,AU,2020-08-23 23:44:06,clear sky
1353,Qostanay,53.17,63.58,48.2,93,90,6.71,KZ,2020-08-23 23:44:06,overcast clouds
1354,Karatau,43.17,70.47,77.92,20,94,1.21,KZ,2020-08-23 23:44:07,overcast clouds
1355,Omurtag,43.1,26.42,66.2,82,0,6.93,BG,2020-08-23 23:44:07,clear sky
1356,Ylivieska,64.08,24.55,60.01,92,30,3.0,FI,2020-08-23 23:44:07,scattered clouds
1357,Chicomuselo,15.77,-92.27,72.32,89,100,2.48,MX,2020-08-23 23:44:07,light rain
1358,Bedesa,8.9,40.78,62.04,80,32,8.14,ET,2020-08-23 23:44:07,scattered clouds
1359,Hastings,50.86,0.57,59.0,75,100,1.99,GB,2020-08-23 23:39:46,overcast clouds
1360,Monte Patria,-30.69,-70.95,51.37,72,5,3.89,CL,2020-08-23 23:44:08,clear sky
1361,Dezhou,37.45,116.29,76.19,95,93,7.14,CN,2020-08-23 23:44:08,light rain
1362,Luwuk,-0.95,122.79,81.48,61,20,3.69,ID,2020-08-23 23:44:08,few clouds
